EmployeeID,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionStatus,AttritionProbability,RiskCategory,ReasonCodes
EMP-0929,44,1,Travel_Rarely,621,Research & Development,15,3,Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,3,4,1,10,2,3,10,7,0,5,Left,0.07816452201199385,Low,Low environment satisfaction; Long distance from home
EMP-0930,28,0,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,Stayed,0.9103553969352104,High,Works overtime; Frequent business travel; Income below workforce median
EMP-0931,51,0,Travel_Frequently,968,Research & Development,6,2,Medical,2,Female,40,2,1,Laboratory Technician,3,Single,2838,4257,0,No,14,3,2,0,8,6,2,7,0,7,7,Stayed,0.6072574305332178,High,Low environment satisfaction; Low work-life balance; Long period since promotion; Frequent business travel
EMP-0932,30,0,Non-Travel,879,Research & Development,9,2,Medical,3,Female,72,3,2,Manufacturing Director,3,Single,4695,12858,7,Yes,18,3,3,0,10,3,3,8,4,1,7,Stayed,0.23435151789803604,Low,Works overtime; No stock options; Income below workforce median
EMP-0933,29,1,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,Left,0.8346233467750951,High,Works overtime; Low environment satisfaction; Long period since promotion; Income below workforce median
EMP-0934,28,0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,Stayed,0.45586589411040873,Medium,Low job satisfaction; Low work-life balance; No stock options; Income below workforce median
EMP-0935,25,0,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,Stayed,0.21509198156204037,Low,Low job satisfaction; Low work-life balance; No stock options; Income below workforce median
EMP-0936,32,0,Travel_Rarely,604,Sales,8,3,Medical,3,Male,56,4,2,Sales Executive,4,Married,6209,11693,1,No,15,3,3,2,10,4,4,10,7,0,8,Stayed,0.013573684979143357,Low,No prominent rule-based indicators
EMP-0937,45,0,Travel_Frequently,364,Research & Development,25,3,Medical,2,Female,83,3,5,Manager,2,Single,18061,13035,3,No,22,4,3,0,22,4,3,0,0,0,0,Stayed,0.4645242258920097,Medium,Low job satisfaction; Low environment satisfaction; Frequent business travel; Long distance from home
EMP-0938,39,0,Travel_Rarely,412,Research & Development,13,4,Medical,3,Female,94,2,4,Manager,2,Divorced,17123,17334,6,Yes,13,3,4,2,21,4,3,19,9,15,2,Stayed,0.8672602759793261,High,Works overtime; Low job satisfaction; Long period since promotion
EMP-0939,58,0,Travel_Rarely,848,Research & Development,23,4,Life Sciences,1,Male,88,3,1,Research Scientist,3,Divorced,2372,26076,1,No,12,3,4,2,2,3,3,2,2,2,2,Stayed,0.12709520040434663,Low,Low environment satisfaction; Long distance from home; Income below workforce median
EMP-0940,32,1,Travel_Rarely,1089,Research & Development,7,2,Life Sciences,4,Male,79,3,2,Laboratory Technician,3,Married,4883,22845,1,No,18,3,1,1,10,3,3,10,4,1,1,Left,0.1934046068498045,Low,Income below workforce median
EMP-0941,39,1,Travel_Rarely,360,Research & Development,23,3,Medical,3,Male,93,3,1,Research Scientist,1,Single,3904,22154,0,No,13,3,1,0,6,2,3,5,2,0,3,Left,0.39837938336873974,Medium,Low job satisfaction; Long distance from home; No stock options; Income below workforce median
EMP-0942,30,0,Travel_Rarely,1138,Research & Development,6,3,Technical Degree,1,Female,48,2,2,Laboratory Technician,4,Married,4627,23631,0,No,12,3,1,1,10,6,3,9,2,6,7,Stayed,0.6378255894722344,High,Low environment satisfaction; Long period since promotion; Income below workforce median
EMP-0943,36,0,Travel_Rarely,325,Research & Development,10,4,Technical Degree,4,Female,63,3,3,Healthcare Representative,3,Married,7094,5747,3,No,12,3,1,0,10,0,3,7,7,1,7,Stayed,0.27586316938829936,Low,No stock options
EMP-0944,46,0,Travel_Rarely,991,Human Resources,1,2,Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,3,0,10,3,4,7,6,5,7,Stayed,0.12759144112242146,Low,Low job satisfaction; Long period since promotion; No stock options; Income below workforce median
EMP-0945,28,0,Non-Travel,1476,Research & Development,1,3,Life Sciences,3,Female,55,1,2,Laboratory Technician,4,Married,6674,16392,0,No,11,3,1,3,10,6,3,9,8,7,5,Stayed,0.05830478170735808,Low,Long period since promotion
EMP-0946,50,0,Travel_Rarely,1322,Research & Development,28,3,Life Sciences,4,Female,43,3,4,Research Director,1,Married,16880,22422,4,Yes,11,3,2,0,25,2,3,3,2,1,2,Stayed,0.21414803666368504,Low,Works overtime; Low job satisfaction; Long distance from home; No stock options
EMP-0947,40,1,Travel_Rarely,299,Sales,25,4,Marketing,4,Male,57,2,3,Sales Executive,2,Single,9094,17235,2,Yes,12,3,3,0,9,2,3,5,4,1,0,Left,0.938443508915461,High,Works overtime; Low job satisfaction; Long distance from home; No stock options
EMP-0948,52,1,Travel_Rarely,1030,Sales,5,3,Life Sciences,2,Male,64,3,3,Sales Executive,2,Single,8446,21534,9,Yes,19,3,3,0,10,2,2,8,7,7,7,Left,0.917014439869746,High,Works overtime; Low job satisfaction; Low environment satisfaction; Low work-life balance
EMP-0949,30,0,Travel_Rarely,634,Research & Development,17,4,Medical,2,Female,95,3,3,Manager,1,Married,11916,25927,1,Yes,23,4,4,2,9,2,3,9,1,0,8,Stayed,0.3828644385108203,Medium,Works overtime; Low job satisfaction; Low environment satisfaction; Long distance from home
EMP-0950,39,0,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,Stayed,0.18207307900459999,Low,Low environment satisfaction; Long distance from home; No stock options; Income below workforce median
EMP-0951,31,0,Non-Travel,587,Sales,2,4,Life Sciences,4,Female,57,3,3,Sales Executive,3,Divorced,9852,8935,1,Yes,19,3,1,1,10,5,2,10,8,9,6,Stayed,0.3866911427979829,Medium,Works overtime; Low work-life balance; Long period since promotion
EMP-0952,41,0,Non-Travel,256,Sales,10,2,Medical,3,Male,40,1,2,Sales Executive,2,Single,6151,22074,1,No,13,3,1,0,19,4,3,19,2,11,9,Stayed,0.5235565021252595,Medium,Low job satisfaction; Long period since promotion; No stock options
EMP-0953,31,1,Travel_Frequently,1060,Sales,1,3,Life Sciences,4,Female,54,3,1,Sales Representative,2,Single,2302,8319,1,Yes,11,3,1,0,3,2,4,3,2,2,2,Left,0.9126848958426266,High,Works overtime; Low job satisfaction; Frequent business travel; No stock options
EMP-0954,44,1,Travel_Rarely,935,Research & Development,3,3,Life Sciences,1,Male,89,3,1,Laboratory Technician,1,Married,2362,14669,4,No,12,3,3,0,10,4,4,3,2,1,2,Left,0.4659690412205305,Medium,Low job satisfaction; Low environment satisfaction; No stock options; Income below workforce median
EMP-0955,42,0,Non-Travel,495,Research & Development,2,1,Life Sciences,3,Male,37,3,4,Manager,3,Married,17861,26582,0,Yes,13,3,4,0,21,3,2,20,8,2,10,Stayed,0.03721509371097847,Low,Works overtime; Low work-life balance; No stock options
EMP-0956,55,0,Travel_Rarely,282,Research & Development,2,2,Medical,4,Female,58,1,5,Manager,3,Married,19187,6992,4,No,14,3,4,1,23,5,3,19,9,9,11,Stayed,0.07245265385656133,Low,Long period since promotion
EMP-0957,56,0,Travel_Rarely,206,Human Resources,8,4,Life Sciences,4,Male,99,3,5,Manager,2,Single,19717,4022,6,No,14,3,1,0,36,4,3,7,3,7,7,Stayed,0.08904523957890713,Low,Low job satisfaction; Long period since promotion; No stock options
EMP-0958,40,0,Non-Travel,458,Research & Development,16,2,Life Sciences,3,Male,74,3,1,Research Scientist,3,Divorced,3544,8532,9,No,16,3,2,1,6,0,3,4,2,0,0,Stayed,0.22357800244627762,Low,Long distance from home; Income below workforce median
EMP-0959,34,0,Travel_Rarely,943,Research & Development,9,3,Life Sciences,4,Male,86,3,3,Healthcare Representative,4,Divorced,8500,5494,0,No,11,3,4,1,10,0,2,9,7,1,6,Stayed,0.027114179262433143,Low,Low work-life balance
EMP-0960,40,0,Travel_Rarely,523,Research & Development,2,3,Life Sciences,3,Male,98,3,2,Research Scientist,4,Single,4661,22455,1,No,13,3,3,0,9,4,3,9,8,8,8,Stayed,0.09296768490264087,Low,Long period since promotion; No stock options; Income below workforce median
EMP-0961,41,0,Travel_Frequently,1018,Sales,1,3,Marketing,3,Female,66,3,2,Sales Executive,1,Divorced,4103,4297,0,No,17,3,4,1,10,2,3,9,3,1,7,Stayed,0.142356965172493,Low,Low job satisfaction; Frequent business travel; Income below workforce median
EMP-0962,35,0,Travel_Frequently,482,Research & Development,4,4,Life Sciences,3,Male,87,3,2,Research Scientist,3,Single,4249,2690,1,Yes,11,3,2,0,9,3,3,9,6,1,1,Stayed,0.7424292977708876,High,Works overtime; Frequent business travel; No stock options; Income below workforce median
EMP-0963,51,0,Travel_Rarely,770,Human Resources,5,3,Life Sciences,3,Male,84,3,4,Manager,2,Divorced,14026,17588,1,Yes,11,3,2,1,33,2,3,33,9,0,10,Stayed,0.06804745400178466,Low,Works overtime; Low job satisfaction
EMP-0964,38,0,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,Stayed,0.11127836276544797,Low,Low job satisfaction; Low environment satisfaction
EMP-0965,34,0,Travel_Rarely,507,Sales,15,2,Medical,3,Female,66,3,2,Sales Executive,1,Single,6125,23553,1,No,12,3,4,0,10,6,4,10,8,9,6,Stayed,0.39312627073463563,Medium,Low job satisfaction; Long period since promotion; Long distance from home; No stock options
EMP-0966,25,0,Travel_Rarely,882,Research & Development,19,1,Medical,4,Male,67,3,1,Laboratory Technician,4,Married,3669,9075,3,No,11,3,3,3,7,6,2,3,2,1,2,Stayed,0.11163603511300434,Low,Low work-life balance; Long distance from home; Income below workforce median
EMP-0967,58,1,Travel_Rarely,601,Research & Development,7,4,Medical,3,Female,53,2,3,Manufacturing Director,1,Married,10008,12023,7,Yes,14,3,4,0,31,0,2,10,9,5,9,Left,0.49013428816455645,Medium,Works overtime; Low job satisfaction; Low work-life balance; Long period since promotion
EMP-0968,40,0,Travel_Rarely,329,Research & Development,1,4,Life Sciences,2,Male,88,3,1,Laboratory Technician,2,Married,2387,6762,3,No,22,4,3,1,7,3,3,4,2,0,3,Stayed,0.2862230558953875,Low,Low job satisfaction; Low environment satisfaction; Income below workforce median
EMP-0969,36,0,Travel_Frequently,607,Sales,7,3,Marketing,1,Female,83,4,2,Sales Executive,1,Married,4639,2261,2,No,16,3,4,1,17,2,2,15,7,6,13,Stayed,0.37349080285407577,Medium,Low job satisfaction; Low environment satisfaction; Low work-life balance; Long period since promotion
EMP-0970,48,0,Travel_Rarely,855,Research & Development,4,3,Life Sciences,4,Male,54,3,3,Manufacturing Director,4,Single,7898,18706,1,No,11,3,3,0,11,2,3,10,9,0,8,Stayed,0.020396945029008445,Low,No stock options
EMP-0971,27,0,Travel_Rarely,1291,Sales,11,3,Medical,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,No,14,3,2,1,5,4,3,1,0,0,0,Stayed,0.5205548617965546,Medium,Income below workforce median
EMP-0972,51,0,Travel_Rarely,1405,Research & Development,11,2,Technical Degree,4,Female,82,2,4,Manufacturing Director,2,Single,13142,24439,3,No,16,3,2,0,29,1,2,5,2,0,3,Stayed,0.1162308252796601,Low,Low job satisfaction; Low work-life balance; No stock options
EMP-0973,18,0,Non-Travel,1124,Research & Development,1,3,Life Sciences,4,Female,97,3,1,Laboratory Technician,4,Single,1611,19305,1,No,15,3,3,0,0,5,4,0,0,0,0,Stayed,0.18082626637846852,Low,No stock options; Income below workforce median
EMP-0974,35,0,Travel_Rarely,817,Research & Development,1,3,Medical,4,Female,60,2,2,Laboratory Technician,4,Married,5363,10846,0,No,12,3,2,1,10,0,3,9,7,0,0,Stayed,0.2127852134291521,Low,No prominent rule-based indicators
EMP-0975,27,0,Travel_Frequently,793,Sales,2,1,Life Sciences,4,Male,43,1,2,Sales Executive,4,Single,5071,20392,3,No,20,4,2,0,8,3,3,6,2,0,0,Stayed,0.5804858762657922,Medium,Frequent business travel; No stock options
EMP-0976,55,1,Travel_Rarely,267,Sales,13,4,Marketing,1,Male,85,4,4,Sales Executive,3,Single,13695,9277,6,Yes,17,3,3,0,24,2,2,19,7,3,8,Left,0.7813930733697528,High,Works overtime; Low environment satisfaction; Low work-life balance; No stock options
EMP-0977,56,0,Travel_Rarely,1369,Research & Development,23,3,Life Sciences,4,Male,68,3,4,Manufacturing Director,2,Married,13402,18235,4,Yes,12,3,1,1,33,0,3,19,16,15,9,Stayed,0.5191002742551464,Medium,Works overtime; Low job satisfaction; Long period since promotion; Long distance from home
EMP-0978,34,0,Non-Travel,999,Research & Development,26,1,Technical Degree,1,Female,92,2,1,Research Scientist,3,Divorced,2029,15891,1,No,20,4,3,3,5,2,3,5,4,0,0,Stayed,0.10590159655645083,Low,Low environment satisfaction; Long distance from home; Income below workforce median
EMP-0979,40,0,Travel_Rarely,1202,Research & Development,2,1,Medical,2,Female,89,4,2,Healthcare Representative,3,Divorced,6377,13888,5,No,20,4,2,3,15,0,3,12,11,11,8,Stayed,0.0362952905589127,Low,Low environment satisfaction; Long period since promotion
EMP-0980,34,0,Travel_Rarely,285,Research & Development,29,3,Medical,2,Male,86,3,2,Laboratory Technician,3,Married,5429,17491,4,No,13,3,1,2,10,1,3,8,7,7,7,Stayed,0.7679744405337711,High,Low environment satisfaction; Long period since promotion; Long distance from home
EMP-0981,31,1,Travel_Frequently,703,Sales,2,3,Life Sciences,3,Female,90,2,1,Sales Representative,4,Single,2785,11882,7,No,14,3,3,0,3,3,4,1,0,0,0,Left,0.8405458384202051,High,Frequent business travel; No stock options; Income below workforce median
EMP-0982,35,1,Travel_Frequently,662,Sales,18,4,Marketing,4,Female,67,3,2,Sales Executive,3,Married,4614,23288,0,Yes,18,3,3,1,5,0,2,4,2,3,2,Left,0.837907263104932,High,Works overtime; Low work-life balance; Frequent business travel; Long distance from home
EMP-0983,38,0,Travel_Frequently,693,Research & Development,7,3,Life Sciences,4,Male,57,4,1,Research Scientist,3,Divorced,2610,15748,1,No,11,3,4,3,4,2,3,4,2,0,3,Stayed,0.025560497836391936,Low,Frequent business travel; Income below workforce median
EMP-0984,34,0,Travel_Rarely,404,Research & Development,2,4,Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,No,11,3,4,0,14,2,4,14,11,4,11,Stayed,0.025123162729230576,Low,Long period since promotion; No stock options
EMP-0985,28,0,Travel_Rarely,736,Sales,26,3,Life Sciences,3,Male,48,2,2,Sales Executive,1,Married,4724,24232,1,No,11,3,3,1,5,0,3,5,3,0,4,Stayed,0.692857414222658,High,Low job satisfaction; Long distance from home; Income below workforce median
EMP-0986,31,1,Travel_Rarely,330,Research & Development,22,4,Medical,4,Male,98,3,2,Manufacturing Director,3,Married,6179,21057,1,Yes,15,3,4,2,10,3,2,10,2,6,7,Left,0.30784462009113983,Medium,Works overtime; Low work-life balance; Long period since promotion; Long distance from home
EMP-0987,39,0,Travel_Rarely,1498,Sales,21,4,Life Sciences,1,Male,44,2,2,Sales Executive,4,Married,6120,3567,3,Yes,12,3,4,2,8,2,4,5,4,1,4,Stayed,0.5286186739553496,Medium,Works overtime; Low environment satisfaction; Long distance from home
EMP-0988,51,0,Travel_Frequently,541,Sales,2,3,Marketing,2,Male,52,3,3,Sales Executive,2,Married,10596,15395,2,No,11,3,2,0,14,5,3,4,2,3,2,Stayed,0.5714310304176969,Medium,Low job satisfaction; Low environment satisfaction; Frequent business travel; No stock options
EMP-0989,41,0,Travel_Frequently,1200,Research & Development,22,3,Life Sciences,4,Female,75,3,2,Research Scientist,4,Divorced,5467,13953,3,Yes,14,3,1,2,12,4,2,6,2,3,3,Stayed,0.4667966125180308,Medium,Works overtime; Low work-life balance; Frequent business travel; Long distance from home
EMP-0990,37,0,Travel_Rarely,1439,Research & Development,4,1,Life Sciences,3,Male,54,3,1,Research Scientist,3,Married,2996,5182,7,Yes,15,3,4,0,8,2,3,6,4,1,3,Stayed,0.39818692008424383,Medium,Works overtime; No stock options; Income below workforce median
EMP-0991,33,0,Travel_Frequently,1111,Sales,5,1,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,No,13,3,1,0,8,2,4,5,4,1,2,Stayed,0.5955192406201036,Medium,Low environment satisfaction; Frequent business travel; No stock options
EMP-0992,32,0,Travel_Rarely,499,Sales,2,1,Marketing,3,Male,36,3,2,Sales Executive,2,Married,4078,20497,0,Yes,13,3,1,3,4,3,2,3,2,1,2,Stayed,0.6413360215221876,High,Works overtime; Low job satisfaction; Low work-life balance; Income below workforce median
EMP-0993,39,0,Non-Travel,1485,Research & Development,25,2,Life Sciences,3,Male,71,3,3,Healthcare Representative,3,Married,10920,3449,3,No,21,4,2,1,13,2,3,6,4,0,5,Stayed,0.020611880193627193,Low,Long distance from home
EMP-0994,25,0,Travel_Rarely,1372,Sales,18,1,Life Sciences,1,Male,93,4,2,Sales Executive,3,Married,6232,12477,2,No,11,3,2,0,6,3,2,3,2,1,2,Stayed,0.6171148761074233,High,Low environment satisfaction; Low work-life balance; Long distance from home; No stock options
EMP-0995,52,0,Travel_Frequently,322,Research & Development,28,2,Medical,4,Female,59,4,4,Manufacturing Director,3,Married,13247,9731,2,Yes,11,3,2,1,24,3,2,5,3,0,2,Stayed,0.41112001918108854,Medium,Works overtime; Low work-life balance; Frequent business travel; Long distance from home
EMP-0996,43,0,Travel_Rarely,930,Research & Development,6,3,Medical,1,Female,73,2,2,Research Scientist,3,Single,4081,20003,1,Yes,14,3,1,0,20,3,1,20,7,1,8,Stayed,0.6551708908955611,High,Works overtime; Low environment satisfaction; Low work-life balance; No stock options
EMP-0997,27,0,Travel_Rarely,205,Sales,10,3,Marketing,4,Female,98,2,2,Sales Executive,4,Married,5769,7100,1,Yes,11,3,4,0,6,3,3,6,2,4,4,Stayed,0.7969878133610792,High,Works overtime; Long period since promotion; No stock options
EMP-0998,27,1,Travel_Rarely,135,Research & Development,17,4,Life Sciences,4,Female,51,3,1,Research Scientist,3,Single,2394,25681,1,Yes,13,3,4,0,8,2,3,8,2,7,7,Left,0.5799498400525733,Medium,Works overtime; Long period since promotion; Long distance from home; No stock options
EMP-0999,26,0,Travel_Rarely,683,Research & Development,2,1,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,No,12,3,4,0,5,2,3,4,3,1,1,Stayed,0.2635746916419279,Low,Low environment satisfaction; No stock options; Income below workforce median
EMP-1000,42,0,Travel_Rarely,1147,Human Resources,10,3,Human Resources,3,Female,31,3,4,Manager,1,Married,16799,16616,0,No,14,3,3,1,21,5,3,20,7,0,9,Stayed,0.04163502252371217,Low,Low job satisfaction
EMP-1001,52,0,Travel_Rarely,258,Research & Development,8,4,Other,3,Female,54,3,1,Laboratory Technician,1,Married,2950,17363,9,No,13,3,3,0,12,2,1,5,4,0,4,Stayed,0.6075760054053962,High,Low job satisfaction; Low work-life balance; No stock options; Income below workforce median
EMP-1002,37,0,Travel_Rarely,1462,Research & Development,11,3,Medical,1,Female,94,3,1,Laboratory Technician,3,Single,3629,19106,4,No,18,3,1,0,8,6,3,3,2,0,2,Stayed,0.42962469335132003,Medium,Low environment satisfaction; No stock options; Income below workforce median
EMP-1003,35,0,Travel_Frequently,200,Research & Development,18,2,Life Sciences,3,Male,60,3,3,Manufacturing Director,4,Single,9362,19944,2,No,11,3,3,0,10,2,3,2,2,2,2,Stayed,0.3922014413070214,Medium,Frequent business travel; Long distance from home; No stock options
EMP-1004,25,0,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,No,11,3,2,1,7,2,2,3,2,0,2,Stayed,0.6711728365702867,High,Low environment satisfaction; Low work-life balance; Income below workforce median
